Year,NLF_COUNTY_CD,CRASH_TYPE_CD,Incident_Type,Incident_Count
2021,Madison,Parked Vehicle,INCAPAC_INJURIES_NBR,5
2021,Madison,Pedalcycles,INCAPAC_INJURIES_NBR,1
2021,Madison,Pedestrian,INCAPAC_INJURIES_NBR,6
2021,Madison,Right Turn,INCAPAC_INJURIES_NBR,2
2021,Madison,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2021,Madison,Sideswipe - Passing,INCAPAC_INJURIES_NBR,0
2021,Madison,Train,INCAPAC_INJURIES_NBR,0
2021,Madison,Unknown,INCAPAC_INJURIES_NBR,0
2021,Madison,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2021,Madison,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2021,Madison,Motorized,INCAPAC_INJURIES_NBR,50
2021,Madison,Non-motorized,INCAPAC_INJURIES_NBR,7
2021,Marion,Rear End,INCAPAC_INJURIES_NBR,2
2021,Marion,Angle,INCAPAC_INJURIES_NBR,18
2021,Marion,Animal,INCAPAC_INJURIES_NBR,2
2021,Marion,Backing,INCAPAC_INJURIES_NBR,0
2021,Marion,Fixed Object,INCAPAC_INJURIES_NBR,14
2021,Marion,Head On,INCAPAC_INJURIES_NBR,2
2021,Marion,Left Turn,INCAPAC_INJURIES_NBR,2
2021,Marion,Other Non-Collision,INCAPAC_INJURIES_NBR,1
2021,Marion,Other Object,INCAPAC_INJURIES_NBR,0
2021,Marion,Overturning,INCAPAC_INJURIES_NBR,1
2021,Marion,Parked Vehicle,INCAPAC_INJURIES_NBR,0
2021,Marion,Pedalcycles,INCAPAC_INJURIES_NBR,6
2021,Marion,Pedestrian,INCAPAC_INJURIES_NBR,3
2021,Marion,Right Turn,INCAPAC_INJURIES_NBR,0
2021,Marion,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2021,Marion,Sideswipe - Passing,INCAPAC_INJURIES_NBR,2
2021,Marion,Train,INCAPAC_INJURIES_NBR,0
2021,Marion,Unknown,INCAPAC_INJURIES_NBR,0
2021,Marion,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2021,Marion,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2021,Marion,Motorized,INCAPAC_INJURIES_NBR,44
2021,Marion,Non-motorized,INCAPAC_INJURIES_NBR,9
2021,Morrow,Rear End,INCAPAC_INJURIES_NBR,2
2021,Morrow,Angle,INCAPAC_INJURIES_NBR,5
2021,Morrow,Animal,INCAPAC_INJURIES_NBR,1
2021,Morrow,Backing,INCAPAC_INJURIES_NBR,0
2021,Morrow,Fixed Object,INCAPAC_INJURIES_NBR,18
2021,Morrow,Head On,INCAPAC_INJURIES_NBR,2
2021,Morrow,Left Turn,INCAPAC_INJURIES_NBR,3
2021,Morrow,Other Non-Collision,INCAPAC_INJURIES_NBR,0
2021,Morrow,Other Object,INCAPAC_INJURIES_NBR,0
2021,Morrow,Overturning,INCAPAC_INJURIES_NBR,2
2021,Morrow,Parked Vehicle,INCAPAC_INJURIES_NBR,3
2021,Morrow,Pedalcycles,INCAPAC_INJURIES_NBR,0
2021,Morrow,Pedestrian,INCAPAC_INJURIES_NBR,1
2021,Morrow,Right Turn,INCAPAC_INJURIES_NBR,1
2021,Morrow,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2021,Morrow,Sideswipe - Passing,INCAPAC_INJURIES_NBR,1
2021,Morrow,Train,INCAPAC_INJURIES_NBR,0
2021,Morrow,Unknown,INCAPAC_INJURIES_NBR,0
2021,Morrow,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2021,Morrow,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2021,Morrow,Motorized,INCAPAC_INJURIES_NBR,38
2021,Morrow,Non-motorized,INCAPAC_INJURIES_NBR,1
2021,Pickaway,Rear End,INCAPAC_INJURIES_NBR,10
2021,Pickaway,Angle,INCAPAC_INJURIES_NBR,9
2021,Pickaway,Animal,INCAPAC_INJURIES_NBR,0
2021,Pickaway,Backing,INCAPAC_INJURIES_NBR,0
2021,Pickaway,Fixed Object,INCAPAC_INJURIES_NBR,14
2021,Pickaway,Head On,INCAPAC_INJURIES_NBR,4
2021,Pickaway,Left Turn,INCAPAC_INJURIES_NBR,3
2021,Pickaway,Other Non-Collision,INCAPAC_INJURIES_NBR,2
2021,Pickaway,Other Object,INCAPAC_INJURIES_NBR,0
2021,Pickaway,Overturning,INCAPAC_INJURIES_NBR,3
2021,Pickaway,Parked Vehicle,INCAPAC_INJURIES_NBR,1
2021,Pickaway,Pedalcycles,INCAPAC_INJURIES_NBR,0
2021,Pickaway,Pedestrian,INCAPAC_INJURIES_NBR,3
2021,Pickaway,Right Turn,INCAPAC_INJURIES_NBR,5
2021,Pickaway,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2021,Pickaway,Sideswipe - Passing,INCAPAC_INJURIES_NBR,2
2021,Pickaway,Train,INCAPAC_INJURIES_NBR,0
2021,Pickaway,Unknown,INCAPAC_INJURIES_NBR,1
2021,Pickaway,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2021,Pickaway,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2021,Pickaway,Motorized,INCAPAC_INJURIES_NBR,54
2021,Pickaway,Non-motorized,INCAPAC_INJURIES_NBR,3
2021,Union,Rear End,INCAPAC_INJURIES_NBR,1
2021,Union,Angle,INCAPAC_INJURIES_NBR,11
2021,Union,Animal,INCAPAC_INJURIES_NBR,1
2021,Union,Backing,INCAPAC_INJURIES_NBR,0
2021,Union,Fixed Object,INCAPAC_INJURIES_NBR,13
2021,Union,Head On,INCAPAC_INJURIES_NBR,6
2021,Union,Left Turn,INCAPAC_INJURIES_NBR,6
2021,Union,Other Non-Collision,INCAPAC_INJURIES_NBR,1
2021,Union,Other Object,INCAPAC_INJURIES_NBR,0
2021,Union,Overturning,INCAPAC_INJURIES_NBR,1
2021,Union,Parked Vehicle,INCAPAC_INJURIES_NBR,0
2021,Union,Pedalcycles,INCAPAC_INJURIES_NBR,0
2021,Union,Pedestrian,INCAPAC_INJURIES_NBR,0
2021,Union,Right Turn,INCAPAC_INJURIES_NBR,1
2021,Union,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2021,Union,Sideswipe - Passing,INCAPAC_INJURIES_NBR,3
2021,Union,Train,INCAPAC_INJURIES_NBR,0
2021,Union,Unknown,INCAPAC_INJURIES_NBR,0
2021,Union,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2021,Union,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2021,Union,Motorized,INCAPAC_INJURIES_NBR,44
2021,Union,Non-motorized,INCAPAC_INJURIES_NBR,0
2022,Delaware,Rear End,INCAPAC_INJURIES_NBR,9
2022,Delaware,Angle,INCAPAC_INJURIES_NBR,28
2022,Delaware,Animal,INCAPAC_INJURIES_NBR,2
2022,Delaware,Backing,INCAPAC_INJURIES_NBR,0
2022,Delaware,Fixed Object,INCAPAC_INJURIES_NBR,25
2022,Delaware,Head On,INCAPAC_INJURIES_NBR,12
2022,Delaware,Left Turn,INCAPAC_INJURIES_NBR,15
2022,Delaware,Other Non-Collision,INCAPAC_INJURIES_NBR,1
2022,Delaware,Other Object,INCAPAC_INJURIES_NBR,0
2022,Delaware,Overturning,INCAPAC_INJURIES_NBR,2
2022,Delaware,Parked Vehicle,INCAPAC_INJURIES_NBR,1
2022,Delaware,Pedalcycles,INCAPAC_INJURIES_NBR,3
2022,Delaware,Pedestrian,INCAPAC_INJURIES_NBR,5
2022,Delaware,Right Turn,INCAPAC_INJURIES_NBR,0
2022,Delaware,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2022,Delaware,Sideswipe - Passing,INCAPAC_INJURIES_NBR,4
2022,Delaware,Train,INCAPAC_INJURIES_NBR,0
2022,Delaware,Unknown,INCAPAC_INJURIES_NBR,0
2022,Delaware,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2022,Delaware,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2022,Delaware,Motorized,INCAPAC_INJURIES_NBR,99
2022,Delaware,Non-motorized,INCAPAC_INJURIES_NBR,8
2022,Fairfield,Rear End,INCAPAC_INJURIES_NBR,6
2022,Fairfield,Angle,INCAPAC_INJURIES_NBR,14
2022,Fairfield,Animal,INCAPAC_INJURIES_NBR,2
2022,Fairfield,Backing,INCAPAC_INJURIES_NBR,0
2022,Fairfield,Fixed Object,INCAPAC_INJURIES_NBR,17
2022,Fairfield,Head On,INCAPAC_INJURIES_NBR,8
2022,Fairfield,Left Turn,INCAPAC_INJURIES_NBR,5
2022,Fairfield,Other Non-Collision,INCAPAC_INJURIES_NBR,1
2022,Fairfield,Other Object,INCAPAC_INJURIES_NBR,0
2022,Fairfield,Overturning,INCAPAC_INJURIES_NBR,7
2022,Fairfield,Parked Vehicle,INCAPAC_INJURIES_NBR,1
2022,Fairfield,Pedalcycles,INCAPAC_INJURIES_NBR,3
2022,Fairfield,Pedestrian,INCAPAC_INJURIES_NBR,6
2022,Fairfield,Right Turn,INCAPAC_INJURIES_NBR,0
2022,Fairfield,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2022,Fairfield,Sideswipe - Passing,INCAPAC_INJURIES_NBR,6
2022,Fairfield,Train,INCAPAC_INJURIES_NBR,0
2022,Fairfield,Unknown,INCAPAC_INJURIES_NBR,1
2022,Fairfield,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2022,Fairfield,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2022,Fairfield,Motorized,INCAPAC_INJURIES_NBR,68
2022,Fairfield,Non-motorized,INCAPAC_INJURIES_NBR,9
2022,Franklin,Rear End,INCAPAC_INJURIES_NBR,60
2022,Franklin,Angle,INCAPAC_INJURIES_NBR,129
2022,Franklin,Animal,INCAPAC_INJURIES_NBR,0
2022,Franklin,Backing,INCAPAC_INJURIES_NBR,2
2022,Franklin,Fixed Object,INCAPAC_INJURIES_NBR,125
2022,Franklin,Head On,INCAPAC_INJURIES_NBR,65
2022,Franklin,Left Turn,INCAPAC_INJURIES_NBR,55
2022,Franklin,Other Non-Collision,INCAPAC_INJURIES_NBR,9
2022,Franklin,Other Object,INCAPAC_INJURIES_NBR,1
2022,Franklin,Overturning,INCAPAC_INJURIES_NBR,15
2022,Franklin,Parked Vehicle,INCAPAC_INJURIES_NBR,15
2022,Franklin,Pedalcycles,INCAPAC_INJURIES_NBR,16
2022,Franklin,Pedestrian,INCAPAC_INJURIES_NBR,88
2022,Franklin,Right Turn,INCAPAC_INJURIES_NBR,10
2022,Franklin,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2022,Franklin,Sideswipe - Passing,INCAPAC_INJURIES_NBR,52
2022,Franklin,Train,INCAPAC_INJURIES_NBR,0
2022,Franklin,Unknown,INCAPAC_INJURIES_NBR,2
2022,Franklin,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2022,Franklin,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2022,Franklin,Motorized,INCAPAC_INJURIES_NBR,540
2022,Franklin,Non-motorized,INCAPAC_INJURIES_NBR,104
2022,Knox,Rear End,INCAPAC_INJURIES_NBR,2
2022,Knox,Angle,INCAPAC_INJURIES_NBR,13
2022,Knox,Animal,INCAPAC_INJURIES_NBR,2
2022,Knox,Backing,INCAPAC_INJURIES_NBR,0
2022,Knox,Fixed Object,INCAPAC_INJURIES_NBR,12
2022,Knox,Head On,INCAPAC_INJURIES_NBR,7
2022,Knox,Left Turn,INCAPAC_INJURIES_NBR,4
2022,Knox,Other Non-Collision,INCAPAC_INJURIES_NBR,0
2022,Knox,Other Object,INCAPAC_INJURIES_NBR,0
2022,Knox,Overturning,INCAPAC_INJURIES_NBR,1
2022,Knox,Parked Vehicle,INCAPAC_INJURIES_NBR,0
2022,Knox,Pedalcycles,INCAPAC_INJURIES_NBR,1
2022,Knox,Pedestrian,INCAPAC_INJURIES_NBR,0
2022,Knox,Right Turn,INCAPAC_INJURIES_NBR,0
2022,Knox,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2022,Knox,Sideswipe - Passing,INCAPAC_INJURIES_NBR,3
2022,Knox,Train,INCAPAC_INJURIES_NBR,0
2022,Knox,Unknown,INCAPAC_INJURIES_NBR,0
2022,Knox,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2022,Knox,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2022,Knox,Motorized,INCAPAC_INJURIES_NBR,44
2022,Knox,Non-motorized,INCAPAC_INJURIES_NBR,1
2022,Licking,Rear End,INCAPAC_INJURIES_NBR,8
2022,Licking,Angle,INCAPAC_INJURIES_NBR,44
2022,Licking,Animal,INCAPAC_INJURIES_NBR,2
2022,Licking,Backing,INCAPAC_INJURIES_NBR,1
2022,Licking,Fixed Object,INCAPAC_INJURIES_NBR,56
2022,Licking,Head On,INCAPAC_INJURIES_NBR,5
2022,Licking,Left Turn,INCAPAC_INJURIES_NBR,13
2022,Licking,Other Non-Collision,INCAPAC_INJURIES_NBR,3
2022,Licking,Other Object,INCAPAC_INJURIES_NBR,0
2022,Licking,Overturning,INCAPAC_INJURIES_NBR,4
2022,Licking,Parked Vehicle,INCAPAC_INJURIES_NBR,2
2022,Licking,Pedalcycles,INCAPAC_INJURIES_NBR,8
2022,Licking,Pedestrian,INCAPAC_INJURIES_NBR,8
2022,Licking,Right Turn,INCAPAC_INJURIES_NBR,2
2022,Licking,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2022,Licking,Sideswipe - Passing,INCAPAC_INJURIES_NBR,13
2022,Licking,Train,INCAPAC_INJURIES_NBR,0
2022,Licking,Unknown,INCAPAC_INJURIES_NBR,1
2022,Licking,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2022,Licking,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2022,Licking,Motorized,INCAPAC_INJURIES_NBR,154
2022,Licking,Non-motorized,INCAPAC_INJURIES_NBR,16
2022,Madison,Rear End,INCAPAC_INJURIES_NBR,8
2022,Madison,Angle,INCAPAC_INJURIES_NBR,14
2022,Madison,Animal,INCAPAC_INJURIES_NBR,0
2022,Madison,Backing,INCAPAC_INJURIES_NBR,0
2022,Madison,Fixed Object,INCAPAC_INJURIES_NBR,21
2022,Madison,Head On,INCAPAC_INJURIES_NBR,3
2022,Madison,Left Turn,INCAPAC_INJURIES_NBR,4
2022,Madison,Other Non-Collision,INCAPAC_INJURIES_NBR,1
2022,Madison,Other Object,INCAPAC_INJURIES_NBR,0
2022,Madison,Overturning,INCAPAC_INJURIES_NBR,1
2022,Madison,Parked Vehicle,INCAPAC_INJURIES_NBR,1
2022,Madison,Pedalcycles,INCAPAC_INJURIES_NBR,1
2022,Madison,Pedestrian,INCAPAC_INJURIES_NBR,1
2022,Madison,Right Turn,INCAPAC_INJURIES_NBR,1
2022,Madison,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2022,Madison,Sideswipe - Passing,INCAPAC_INJURIES_NBR,5
2022,Madison,Train,INCAPAC_INJURIES_NBR,0
2022,Madison,Unknown,INCAPAC_INJURIES_NBR,0
2022,Madison,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2022,Madison,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2022,Madison,Motorized,INCAPAC_INJURIES_NBR,59
2022,Madison,Non-motorized,INCAPAC_INJURIES_NBR,2
2022,Marion,Rear End,INCAPAC_INJURIES_NBR,2
2022,Marion,Angle,INCAPAC_INJURIES_NBR,6
2022,Marion,Animal,INCAPAC_INJURIES_NBR,1
2022,Marion,Backing,INCAPAC_INJURIES_NBR,0
2022,Marion,Fixed Object,INCAPAC_INJURIES_NBR,13
2022,Marion,Head On,INCAPAC_INJURIES_NBR,2
2022,Marion,Left Turn,INCAPAC_INJURIES_NBR,3
2022,Marion,Other Non-Collision,INCAPAC_INJURIES_NBR,0
2022,Marion,Other Object,INCAPAC_INJURIES_NBR,0
2022,Marion,Overturning,INCAPAC_INJURIES_NBR,0
2022,Marion,Parked Vehicle,INCAPAC_INJURIES_NBR,1
2022,Marion,Pedalcycles,INCAPAC_INJURIES_NBR,1
2022,Marion,Pedestrian,INCAPAC_INJURIES_NBR,7
2022,Marion,Right Turn,INCAPAC_INJURIES_NBR,0
2022,Marion,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2022,Marion,Sideswipe - Passing,INCAPAC_INJURIES_NBR,6
2022,Marion,Train,INCAPAC_INJURIES_NBR,0
2022,Marion,Unknown,INCAPAC_INJURIES_NBR,0
2022,Marion,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2022,Marion,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2022,Marion,Motorized,INCAPAC_INJURIES_NBR,34
2022,Marion,Non-motorized,INCAPAC_INJURIES_NBR,8
2022,Morrow,Rear End,INCAPAC_INJURIES_NBR,1
2022,Morrow,Angle,INCAPAC_INJURIES_NBR,11
2022,Morrow,Animal,INCAPAC_INJURIES_NBR,1
2022,Morrow,Backing,INCAPAC_INJURIES_NBR,0
2022,Morrow,Fixed Object,INCAPAC_INJURIES_NBR,10
2022,Morrow,Head On,INCAPAC_INJURIES_NBR,1
2022,Morrow,Left Turn,INCAPAC_INJURIES_NBR,0
2022,Morrow,Other Non-Collision,INCAPAC_INJURIES_NBR,0
2022,Morrow,Other Object,INCAPAC_INJURIES_NBR,0
2022,Morrow,Overturning,INCAPAC_INJURIES_NBR,3
2022,Morrow,Parked Vehicle,INCAPAC_INJURIES_NBR,0
2022,Morrow,Pedalcycles,INCAPAC_INJURIES_NBR,0
2022,Morrow,Pedestrian,INCAPAC_INJURIES_NBR,2
2022,Morrow,Right Turn,INCAPAC_INJURIES_NBR,0
2022,Morrow,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2022,Morrow,Sideswipe - Passing,INCAPAC_INJURIES_NBR,2
2022,Morrow,Train,INCAPAC_INJURIES_NBR,0
2022,Morrow,Unknown,INCAPAC_INJURIES_NBR,0
2022,Morrow,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2022,Morrow,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2022,Morrow,Motorized,INCAPAC_INJURIES_NBR,29
2022,Morrow,Non-motorized,INCAPAC_INJURIES_NBR,2
2022,Pickaway,Rear End,INCAPAC_INJURIES_NBR,5
2022,Pickaway,Angle,INCAPAC_INJURIES_NBR,21
2022,Pickaway,Animal,INCAPAC_INJURIES_NBR,3
2022,Pickaway,Backing,INCAPAC_INJURIES_NBR,0
2022,Pickaway,Fixed Object,INCAPAC_INJURIES_NBR,17
2022,Pickaway,Head On,INCAPAC_INJURIES_NBR,1
2022,Pickaway,Left Turn,INCAPAC_INJURIES_NBR,2
2022,Pickaway,Other Non-Collision,INCAPAC_INJURIES_NBR,7
2022,Pickaway,Other Object,INCAPAC_INJURIES_NBR,0
2022,Pickaway,Overturning,INCAPAC_INJURIES_NBR,2
2022,Pickaway,Parked Vehicle,INCAPAC_INJURIES_NBR,4
2022,Pickaway,Pedalcycles,INCAPAC_INJURIES_NBR,0
2022,Pickaway,Pedestrian,INCAPAC_INJURIES_NBR,4
2022,Pickaway,Right Turn,INCAPAC_INJURIES_NBR,0
2022,Pickaway,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2022,Pickaway,Sideswipe - Passing,INCAPAC_INJURIES_NBR,1
2022,Pickaway,Train,INCAPAC_INJURIES_NBR,0
2022,Pickaway,Unknown,INCAPAC_INJURIES_NBR,0
2022,Pickaway,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2022,Pickaway,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2022,Pickaway,Motorized,INCAPAC_INJURIES_NBR,63
2022,Pickaway,Non-motorized,INCAPAC_INJURIES_NBR,4
2022,Union,Rear End,INCAPAC_INJURIES_NBR,3
2022,Union,Angle,INCAPAC_INJURIES_NBR,15
2022,Union,Animal,INCAPAC_INJURIES_NBR,1
2022,Union,Backing,INCAPAC_INJURIES_NBR,0
2022,Union,Fixed Object,INCAPAC_INJURIES_NBR,12
2022,Union,Head On,INCAPAC_INJURIES_NBR,4
2022,Union,Left Turn,INCAPAC_INJURIES_NBR,5
2022,Union,Other Non-Collision,INCAPAC_INJURIES_NBR,3
2022,Union,Other Object,INCAPAC_INJURIES_NBR,0
2022,Union,Overturning,INCAPAC_INJURIES_NBR,1
2022,Union,Parked Vehicle,INCAPAC_INJURIES_NBR,1
2022,Union,Pedalcycles,INCAPAC_INJURIES_NBR,1
2022,Union,Pedestrian,INCAPAC_INJURIES_NBR,1
2022,Union,Right Turn,INCAPAC_INJURIES_NBR,1
2022,Union,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2022,Union,Sideswipe - Passing,INCAPAC_INJURIES_NBR,4
2022,Union,Train,INCAPAC_INJURIES_NBR,0
2022,Union,Unknown,INCAPAC_INJURIES_NBR,0
2022,Union,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2022,Union,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2022,Union,Motorized,INCAPAC_INJURIES_NBR,50
2022,Union,Non-motorized,INCAPAC_INJURIES_NBR,2
2023,Delaware,Rear End,INCAPAC_INJURIES_NBR,8
2023,Delaware,Angle,INCAPAC_INJURIES_NBR,34
2023,Delaware,Animal,INCAPAC_INJURIES_NBR,1
2023,Delaware,Backing,INCAPAC_INJURIES_NBR,0
2023,Delaware,Fixed Object,INCAPAC_INJURIES_NBR,16
2023,Delaware,Head On,INCAPAC_INJURIES_NBR,8
2023,Delaware,Left Turn,INCAPAC_INJURIES_NBR,15
2023,Delaware,Other Non-Collision,INCAPAC_INJURIES_NBR,1
2023,Delaware,Other Object,INCAPAC_INJURIES_NBR,0
2023,Delaware,Overturning,INCAPAC_INJURIES_NBR,3
2023,Delaware,Parked Vehicle,INCAPAC_INJURIES_NBR,0
2023,Delaware,Pedalcycles,INCAPAC_INJURIES_NBR,4
2023,Delaware,Pedestrian,INCAPAC_INJURIES_NBR,2
2023,Delaware,Right Turn,INCAPAC_INJURIES_NBR,0
2023,Delaware,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2023,Delaware,Sideswipe - Passing,INCAPAC_INJURIES_NBR,6
2023,Delaware,Train,INCAPAC_INJURIES_NBR,0
2023,Delaware,Unknown,INCAPAC_INJURIES_NBR,0
2023,Delaware,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2023,Delaware,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2023,Delaware,Motorized,INCAPAC_INJURIES_NBR,92
2023,Delaware,Non-motorized,INCAPAC_INJURIES_NBR,6
2023,Fairfield,Rear End,INCAPAC_INJURIES_NBR,4
2023,Fairfield,Angle,INCAPAC_INJURIES_NBR,22
2023,Fairfield,Animal,INCAPAC_INJURIES_NBR,1
2023,Fairfield,Backing,INCAPAC_INJURIES_NBR,1
2023,Fairfield,Fixed Object,INCAPAC_INJURIES_NBR,29
2023,Fairfield,Head On,INCAPAC_INJURIES_NBR,11
2023,Fairfield,Left Turn,INCAPAC_INJURIES_NBR,9
2023,Fairfield,Other Non-Collision,INCAPAC_INJURIES_NBR,1
2023,Fairfield,Other Object,INCAPAC_INJURIES_NBR,1
2023,Fairfield,Overturning,INCAPAC_INJURIES_NBR,4
2023,Fairfield,Parked Vehicle,INCAPAC_INJURIES_NBR,1
2023,Fairfield,Pedalcycles,INCAPAC_INJURIES_NBR,0
2023,Fairfield,Pedestrian,INCAPAC_INJURIES_NBR,6
2023,Fairfield,Right Turn,INCAPAC_INJURIES_NBR,1
2023,Fairfield,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,1
2023,Fairfield,Sideswipe - Passing,INCAPAC_INJURIES_NBR,11
2023,Fairfield,Train,INCAPAC_INJURIES_NBR,0
2023,Fairfield,Unknown,INCAPAC_INJURIES_NBR,0
2023,Fairfield,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2023,Fairfield,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2023,Fairfield,Motorized,INCAPAC_INJURIES_NBR,97
2023,Fairfield,Non-motorized,INCAPAC_INJURIES_NBR,6
2023,Franklin,Rear End,INCAPAC_INJURIES_NBR,70
2023,Franklin,Angle,INCAPAC_INJURIES_NBR,115
2023,Franklin,Animal,INCAPAC_INJURIES_NBR,0
2023,Franklin,Backing,INCAPAC_INJURIES_NBR,3
2023,Franklin,Fixed Object,INCAPAC_INJURIES_NBR,128
2023,Franklin,Head On,INCAPAC_INJURIES_NBR,67
2023,Franklin,Left Turn,INCAPAC_INJURIES_NBR,49
2023,Franklin,Other Non-Collision,INCAPAC_INJURIES_NBR,22
2023,Franklin,Other Object,INCAPAC_INJURIES_NBR,1
2023,Franklin,Overturning,INCAPAC_INJURIES_NBR,7
2023,Franklin,Parked Vehicle,INCAPAC_INJURIES_NBR,12
2023,Franklin,Pedalcycles,INCAPAC_INJURIES_NBR,24
2023,Franklin,Pedestrian,INCAPAC_INJURIES_NBR,114
2023,Franklin,Right Turn,INCAPAC_INJURIES_NBR,10
2023,Franklin,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2023,Franklin,Sideswipe - Passing,INCAPAC_INJURIES_NBR,40
2023,Franklin,Train,INCAPAC_INJURIES_NBR,0
2023,Franklin,Unknown,INCAPAC_INJURIES_NBR,6
2023,Franklin,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2023,Franklin,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2023,Franklin,Motorized,INCAPAC_INJURIES_NBR,530
2023,Franklin,Non-motorized,INCAPAC_INJURIES_NBR,138
2023,Knox,Rear End,INCAPAC_INJURIES_NBR,2
2023,Knox,Angle,INCAPAC_INJURIES_NBR,4
2023,Knox,Animal,INCAPAC_INJURIES_NBR,3
2023,Knox,Backing,INCAPAC_INJURIES_NBR,0
2023,Knox,Fixed Object,INCAPAC_INJURIES_NBR,14
2023,Knox,Head On,INCAPAC_INJURIES_NBR,3
2023,Knox,Left Turn,INCAPAC_INJURIES_NBR,1
2023,Knox,Other Non-Collision,INCAPAC_INJURIES_NBR,0
2023,Knox,Other Object,INCAPAC_INJURIES_NBR,0
2023,Knox,Overturning,INCAPAC_INJURIES_NBR,2
2023,Knox,Parked Vehicle,INCAPAC_INJURIES_NBR,0
2023,Knox,Pedalcycles,INCAPAC_INJURIES_NBR,0
2023,Knox,Pedestrian,INCAPAC_INJURIES_NBR,1
2023,Knox,Right Turn,INCAPAC_INJURIES_NBR,0
2023,Knox,Sideswipe - Meeting,INCAPAC_INJURIES_NBR,0
2023,Knox,Sideswipe - Passing,INCAPAC_INJURIES_NBR,1
2023,Knox,Train,INCAPAC_INJURIES_NBR,0
2023,Knox,Unknown,INCAPAC_INJURIES_NBR,0
2023,Knox,Falling From Or In Vehicle,INCAPAC_INJURIES_NBR,0
2023,Knox,Other Non-Vehicle,INCAPAC_INJURIES_NBR,0
2023,Knox,Motorized,INCAPAC_INJURIES_NBR,30
2023,Knox,Non-motorized,INCAPAC_INJURIES_NBR,1
2023,Licking,Rear End,INCAPAC_INJURIES_NBR,28
2023,Licking,Angle,INCAPAC_INJURIES_NBR,13
2023,Licking,Animal,INCAPAC_INJURIES_NBR,3
2023,Licking,Backing,INCAPAC_INJURIES_NBR,0
2023,Licking,Fixed Object,INCAPAC_INJURIES_NBR,26
2023,Licking,Head On,INCAPAC_INJURIES_NBR,12
2023,Licking,Left Turn,INCAPAC_INJURIES_NBR,13
2023,Licking,Other Non-Collision,INCAPAC_INJURIES_NBR,6
2023,Licking,Other Object,INCAPAC_INJURIES_NBR,0
